BusinessID,Cuisine,Rating,NumberOfReviews,Score,BestAnswer
Tias1_QRB5L-gzoSNNhOMA,"['Italian', 'Wine Bars', 'Desserts']",3.5,148,0.611376762,1
bjzBkF2FFMsdkCk50xseFQ,"['Italian', 'Venues & Event Spaces', 'Wine Bars']",4,408,0.68277204,1
gjZpcE-X4zQOEqWQPelLgg,['Italian'],3.5,407,0.68277204,1
h9rymMeMUMOxQ9d93U0YDg,"['Italian', 'Breakfast & Brunch', 'Wine Bars']",4,581,0.68277204,1
yETcEIV9G7qxdwPdbivCmQ,"['Italian', 'Seafood', 'Soup']",4.5,225,0.686704636,1
syu8oCU9h3X9hfAE_lpADw,"['Tapas/Small Plates', 'Italian']",3.5,333,0.642251194,1
nSk_zCJESMKGLHyJTPPlZA,['Italian'],3.5,264,0.686704636,1
3n96VKiKG5Tte8z-U-TaLg,"['Cafes', 'Italian', 'Breakfast & Brunch']",4.5,335,0.642251194,1
penftLPo6kx6qCtbsuyLog,"['Italian', 'American (Traditional)', 'Wine Bars']",3.5,228,0.686704636,1
7pvTicRAhXB1Ld74MWjkXQ,"['Steakhouses', 'Italian', 'Gluten-Free']",4,264,0.686704636,1
geTFpY84Tp-nVTXflnxtDA,"['Pizza', 'Italian', 'Pasta Shops']",3,323,0.642251194,1
mOoZZa6WIsgihc_TqyQcXw,"['Italian', 'Wine Bars']",3.5,353,0.68277204,1
DCiEo7qucPaEj7Gtdj1U9A,"['Italian', 'Coffee & Tea', 'Breakfast & Brunch']",4,351,0.68277204,1
J0SZjwe0Rc-H6mzl0oByxQ,"['American (Traditional)', 'Bars', 'Italian']",3.5,258,0.686704636,1
kLJfizeHMQqesp1K9mfUtg,"['Sandwiches', 'Italian']",4,483,0.68277204,1
Irw7QQBsndbB2ATXeB4pYA,['Italian'],3.5,160,0.611376762,1
NZaq_ygLr4N8-blY5dGx-g,"['Bars', 'Pizza', 'Italian']",4,288,0.642251194,1
76y4aMBY0lT6zfJLy2EH-Q,"['Italian', 'Wine Bars']",3.5,293,0.642251194,1
YT5Ywu9y190B4IGIlBetzA,"['Italian', 'Desserts', 'Breakfast & Brunch']",3.5,635,0.68277204,1
ip733nbgjaMMazfQ-Ibhgg,"['Italian', 'Coffee & Tea', 'Breakfast & Brunch']",4,531,0.68277204,1
F2YbqhVr6hBsFrDCyr6M_w,['Italian'],4,825,0.68277204,1
XcfZqLrXdABSZLViQ34VTw,['Italian'],3.5,157,0.611376762,1
DOmcM66qzKHbj-n1LTJyHQ,"['Seafood', 'Seafood Markets', 'Italian']",4.5,197,0.686704636,1
na-2_gQCY7ccS2ZkLJDumQ,"['Pizza', 'Italian']",4,765,0.68277204,1
a4WZUTKn90dOkeY38JHNjQ,"['Italian', 'Comfort Food']",4,548,0.68277204,1
rbIrit8gZwfyEOdEOeX7jg,"['Italian', 'Venues & Event Spaces', 'Pizza']",4,172,0.656462729,1
zwOAiVT4pAmpNGXzj-t5MA,"['Italian', 'Cocktail Bars']",4,631,0.68277204,1
4K0doiBddco60kl0W04a3Q,['Italian'],3.5,200,0.686704636,1
XzkmePjJC0ryuqZp5qd12A,['Italian'],3.5,265,0.686704636,1
tJxAlyeT5PRbUIyJ2wsv-A,['Italian'],4,313,0.642251194,1
qUOxvK1j0F293sZk5PdSBg,"['Sandwiches', 'Italian', 'Breakfast & Brunch']",4.5,163,0.611376762,1
xKZSIBaGkXX7ppIceuhiQQ,['Italian'],3.5,365,0.68277204,1
zTK8reqKrmV7U71YVHYYjg,['Italian'],4,210,0.686704636,1
DF7PV0DE9z0LM4ae6XYeYg,"['Pizza', 'Italian', 'Breakfast & Brunch']",3.5,547,0.68277204,1
s5nPO911cYB2chdwqSqT9g,"['Italian', 'Bars']",4,255,0.686704636,1
VtJd1l64kqUUyWacwK0J2Q,"['Bakeries', 'Desserts', 'Italian']",4,1900,0.68277204,1
VlaFY8ASgOvrzZ3I8sG6Dg,"['Italian', 'Pizza']",3.5,170,0.611376762,1
piH-TNcmjLq2NHE4ZtbrBA,['Italian'],3.5,176,0.656462729,1
I0i9YzRBQn6MKIUFIHpeBQ,"['Italian', 'Delis', 'Sandwiches']",4,190,0.656462729,1
1uOB_tWZwvI0_HakXfu5Jg,"['Italian', 'Pizza']",4,492,0.68277204,1
dWc0ijADaD6ZdclJ5LqQdg,['Italian'],3.5,152,0.611376762,1
YE4pvo8ectzEaRYGqUgFcA,"['Wine Bars', 'Italian', 'Venues & Event Spaces']",3.5,280,0.686704636,1
gGkkzrcHh1xS-S55OsuKsw,"['Italian', 'Cocktail Bars', 'Breakfast & Brunch']",3.5,600,0.68277204,1
oRdM7n-AfBPBGAlH4Q0Sag,"['Italian', 'Pizza', 'Vegan']",4.5,638,0.68277204,1
D-smGg8zFQzk40EdessZ5w,"['Italian', 'Breakfast & Brunch', 'Bars']",4,402,0.68277204,1
KOaeW18qq4C03Dfd06IXPQ,['Italian'],3.5,406,0.68277204,1
WNOUPEZ6J8SZVSaK6Q3e-A,"['Italian', 'Pizza']",4,538,0.68277204,1
WEhkGLKlj-5X1pq_07Syaw,"['Italian', 'Wine Bars']",4,646,0.68277204,1
dMrF98GlFYIPKYY5NVZHbw,['Italian'],3.5,620,0.68277204,1
vFsjObMTImsnM_DzVo4N3g,"['Italian', 'Lounges']",3.5,344,0.642251194,1
06tnwnEQM2j9A6dC3HC_TQ,['Pizza'],4.5,733,0.68277204,1
lA6IvTF7J8fNC5puhyS3PA,"['Italian', 'Pizza', 'Wine Bars']",3.5,239,0.686704636,1
TsYrzVVtkKO4Asrk_L9stw,"['Italian', 'Sandwiches']",3.5,481,0.68277204,1
pL6cM2TPwvXqeGTrg7yN4Q,"['Italian', 'Wine Bars']",3.5,300,0.642251194,1
7QUfJwuPgiTYa96TUqmzvQ,"['Pizza', 'Italian']",3.5,218,0.686704636,1
V0zC3awsklyxC0GFzmaTLg,"['Italian', 'Sandwiches', 'Salad']",4,168,0.611376762,1
J38XGzriEkMsDfCMt6et_g,"['Pizza', 'Pasta Shops']",4,1183,0.68277204,1
jryzOo2UaHOeZqQkkezENA,"['Italian', 'Wine Bars']",3.5,246,0.686704636,1
hot1lIebdQNau05onRum7w,"['Italian', 'Pizza']",4,242,0.686704636,1
Zub6WrbrS_4XMI1mPbyeiw,"['Italian', 'Sandwiches', 'Coffee & Tea']",4,182,0.656462729,1
GqTgQEqwf3k5JyE7DHDhjw,"['Pizza', 'Italian', 'Wine Bars']",4,512,0.68277204,1
nw85LVh6H3JIiw3ugvhAmw,['Italian'],3.5,477,0.68277204,1
cUNFGQB2I3GI_vqy2OBW3Q,['Italian'],3.5,234,0.686704636,1
u5zbsITgkFbAlRq0j-XE-g,"['Italian', 'Pizza']",3,543,0.68277204,1
J9r0qorwR0tKOhrCcl1VGQ,['Italian'],4,225,0.686704636,1
bppjJw5J8Ht6WgGp1bzPtQ,['Italian'],4,177,0.656462729,1
0SakkRuHhECsDsZ8mRkisQ,['Italian'],4.5,416,0.68277204,1
LJwkhP2vjRKKjyuRY1ql4Q,"['Italian', 'Pizza']",3.5,301,0.642251194,1
uDJw4dQiySoNCBoUalW1Ww,['Italian'],4,540,0.68277204,1
0frCoaUJ_XWiz1BXiHBcwg,"['Italian', 'Gluten-Free', 'Cocktail Bars']",3.5,264,0.686704636,1
lDhlNQHgzyxgi3By7Ko2LA,"['Italian', 'Breakfast & Brunch', 'Diners']",4,405,0.68277204,1
ft2OPgLsquG9d7XrBLULng,"['Sandwiches', 'Coffee & Tea', 'Italian']",4,186,0.656462729,1
t-Pm38_XhMnGfOYgkhaNRA,"['Italian', 'Wine Bars', 'Cocktail Bars']",4,145,0.611376762,1
HV5DMBmEpQ_Nu6NSekJquA,"['Pizza', 'Italian', 'Breakfast & Brunch']",3.5,224,0.686704636,1
-0fjWWC2SY6kNxGfD8PKGg,"['Italian', 'Bars']",4.5,169,0.611376762,1
3FCxi2imtP_wMgsgsqIQOw,"['Italian', 'Wine Bars', 'Breakfast & Brunch']",3.5,233,0.686704636,1
ufntl2yxDlAzPJ6G73eAcQ,['Italian'],3,361,0.68277204,1
0sR9gXJYvnSuEUaqiEmvRg,['Italian'],3.5,231,0.686704636,1
ieoPAi6nbdEkrwv4vGVSwg,"['Italian', 'Wine Bars', 'Pizza']",4,415,0.68277204,1
I6Wg1NFYAAVzM2OpsdqcXA,"['Wine Bars', 'Italian', 'Cocktail Bars']",4,283,0.686704636,1
lMVP7UR2mySp0yg9_3HvbQ,['Italian'],3.5,237,0.686704636,1
EHINHIbLklEUShuANKjGgw,"['Wine Bars', 'Spanish', 'Tapas Bars']",4.5,184,0.656462729,1
5IGFJRN06HiclnivxaFThQ,"['Spanish', 'Basque']",4,160,0.611376762,1
DiHm4iIAQhqMKfjsrBPvZw,"['Spanish', 'Tapas Bars', 'Tapas/Small Plates']",4,1091,0.68277204,1
qIOAlXCCYrwN0VxEEH-Tmw,"['Spanish', 'Tapas Bars', 'Wine Bars']",4,1184,0.68277204,1
5S8ZK9XLdl4l645twbNYZQ,"['Tapas/Small Plates', 'Spanish', 'Tapas Bars']",4,643,0.68277204,1
OUzTKc5YcCPOPG5e8Di67g,"['Tapas Bars', 'Spanish', 'Basque']",4,765,0.68277204,1
iTj5T_jPYvznd1QTgs7NZw,"['Tapas Bars', 'Spanish', 'Breakfast & Brunch']",4,846,0.68277204,1
9yc2V6zNpLG58uPV_ykBog,"['Tapas/Small Plates', 'Spanish', 'Tapas Bars']",4,231,0.686704636,1
XAHfErhn_JujythNCmGl1w,"['Spanish', 'Bars']",4,873,0.68277204,1
AIKjw2QLvVNdha3TciJYzg,['Spanish'],4,905,0.68277204,1
154ILTDY2x4liySxKmO4cw,"['Dominican', 'Spanish', 'Puerto Rican']",4,221,0.686704636,1
XEugUtbw4rRmGr9S1XA-aQ,"['Tapas Bars', 'Mediterranean', 'Spanish']",4,1792,0.68277204,1
RQi2YmAkk8g9WdNStAhfbQ,"['Spanish', 'Bars', 'Seafood']",3.5,425,0.68277204,1
fVslDZ8dGsVmcRhS0R0kFg,"['Spanish', 'Basque']",4,291,0.642251194,1
nF-EOBd_H1fX50iT1EIVZA,"['Tapas Bars', 'Breakfast & Brunch', 'Wine Bars']",4,520,0.68277204,1
KVOSON0zEwnmCxzp9azwFA,"['Spanish', 'Tapas Bars', 'Latin American']",3.5,392,0.68277204,1
8PhwiTru5teSaZ8C6hrIww,"['Spanish', 'Tapas Bars']",3.5,1168,0.68277204,1
fUxRTikmfHnURZ26lD2y4Q,"['Tapas Bars', 'Spanish']",4,667,0.68277204,1
6zH2Ih2Hw2wwf9ssIbZYRw,"['Tapas Bars', 'Wine Bars', 'Spanish']",4,361,0.68277204,1
9BzRiWO6PSdR-l3dzCm3VA,"['Tapas Bars', 'Spanish', 'Wine Bars']",4,409,0.68277204,1
a8NinqhYvi1wN_biup99Zg,"['Spanish', 'Tapas Bars', 'Desserts']",3.5,200,0.686704636,1
Ve9eysLcTjGLbKp7tjOd9w,"['Mediterranean', 'Spanish', 'Bars']",4,1054,0.68277204,1
WFOaud0jlpXQ9aEecipUqg,['Tapas/Small Plates'],4,686,0.68277204,1
P4AqEW0Bs-6bkA_fHpcBlA,"['Spanish', 'Tapas Bars']",4,275,0.686704636,1
3LZhWUqvEMaoc1vnAkmAlQ,"['Spanish', 'Tapas/Small Plates', 'Wine Bars']",3.5,431,0.68277204,1
7SekluUz__l0ZtPOaLBUeQ,"['Spanish', 'Tapas Bars', 'Tapas/Small Plates']",4,454,0.68277204,1
A6SR9hesSJn96ps99GsZow,"['Portuguese', 'Spanish', 'Iberian']",4,593,0.68277204,1
34-HPDO5GxVlVl4pZ-Bg3w,"['Tapas Bars', 'Wine Bars', 'Modern European']",4,426,0.68277204,1
wSlGpwSIecbqy1KRSO_YVg,"['Latin American', 'Spanish', 'Breakfast & Brunch']",3.5,224,0.686704636,1
kxA-bV4TM1tQLlj2SQuDRw,"['Spanish', 'Tapas Bars', 'Latin American']",4,180,0.656462729,1
I-B1Xbq6vIGRkdKVaQ8Uew,"['Tapas/Small Plates', 'Spanish', 'Tapas Bars']",3.5,460,0.68277204,1
6lUAvciN0rwYUvhssqw57g,"['Sandwiches', 'Cafes', 'Spanish']",4,304,0.642251194,1
StpOKezaW-AyN2xA1EJKvw,"['Cuban', 'Tapas Bars', 'Lounges']",4,1350,0.68277204,1
OwV-MtDBC2H08rVcBqP2mA,"['Latin American', 'Peruvian']",4,2189,0.68277204,1
r2aGrOQe0yoY7FD9LI44Zg,"['Spanish', 'Tapas Bars']",4,285,0.642251194,1
3riQc2PrFqwn0SqBvCs63w,"['Spanish', 'Desserts', 'Seafood']",3.5,215,0.686704636,1
pFBNTJpy1eWmfu6aQ8e1YA,"['Latin American', 'Puerto Rican']",3.5,148,0.611376762,1
gvMYV5E3HyzhN_MYFIMGzg,"['Spanish', 'Wine Bars', 'Tapas/Small Plates']",4.5,268,0.686704636,1
vgg1dvDP-9tFWSacN4q0nA,['Cuban'],4,1215,0.68277204,1
tJHmKLn1lWpaPuZTZrDgsA,"['Cuban', 'Latin American', 'Venues & Event Spaces']",4,212,0.686704636,1
NqwwyMMXIS-JnwdDQBQT9A,"['Tapas/Small Plates', 'Cocktail Bars', 'Breakfast & Brunch']",4,281,0.686704636,1
jKaR8TTkLBAFmMIsKU786g,"['Latin American', 'Peruvian']",4,728,0.68277204,1
RThvexVhZQ8KA6JAr0UkCQ,"['Latin American', 'Puerto Rican']",4,422,0.68277204,1
zWQEMxRrhDsBuC8KTobC9Q,['Tapas Bars'],3.5,279,0.686704636,1
Ly-0vKFgGSn9PsHsPEk5gw,"['Spanish', 'Breakfast & Brunch', 'Seafood']",3.5,400,0.68277204,1
BZcG-xN3DCxlfhckBZYeuw,"['Latin American', 'Peruvian']",4,778,0.68277204,1
26M6nFVuA4bvhU0TBZOuLg,"['Wine Bars', 'Tapas/Small Plates', 'Turkish']",4.5,291,0.642251194,1
ySIIdmS4oh-QL2dny7GscA,"['Peruvian', 'Latin American', 'Seafood']",4,596,0.68277204,1
4CObV3XU8VQ6nXeVS4vO0A,"['Cuban', 'Sandwiches', 'Dominican']",4,697,0.68277204,1
StF9WWWbrRzEOmNAcEINcA,"['Mediterranean', 'Tapas/Small Plates', 'Wine Bars']",4,373,0.68277204,1
hf-NXQo5mKWF4wS92Ku8ig,"['Spanish', 'Tapas/Small Plates']",3.5,304,0.642251194,1
zGtR4FNGDD1EjdxIzKF-HA,"['Latin American', 'Peruvian']",3.5,707,0.68277204,1
A2gC9zBdfvvHuqzfWKXs-w,"['Spanish', 'Coffee & Tea', 'Breakfast & Brunch']",3,173,0.656462729,1
SRLrnScmDyJpS28wvWeJNQ,['Venezuelan'],4,520,0.68277204,1
XVMzBs7wGeU5BWgyBL3xyQ,"['Wine Bars', 'Tapas/Small Plates', 'Cocktail Bars']",4,344,0.642251194,1
1grl_TDLb9ClSCFVDjZDhQ,"['Tapas Bars', 'Spanish', 'Delis']",4,191,0.656462729,1
NiFmuqLM-apdMX_jBPVIgw,"['Tapas Bars', 'Asian Fusion', 'Izakaya']",4.5,191,0.656462729,1
9YXvNE2jpEhA4k6M8WDH7A,"['Latin American', 'Bars', 'Salad']",4.5,492,0.68277204,1
R-biStUvl2zuhIQFk40GsQ,"['French', 'Wine Bars', 'Tapas Bars']",4,390,0.68277204,1
evQ9dNp7Fa3OFPwWXnojrQ,['Dominican'],4.5,153,0.611376762,1
3LRZQolTdyps07RSoaIXpA,"['Tapas Bars', 'Spanish', 'Breakfast & Brunch']",3.5,1443,0.68277204,1
SysAthrDghPL62a6OElOCQ,"['Mediterranean', 'Tapas Bars', 'Tapas/Small Plates']",4,353,0.68277204,1
UKy0nNjMkOBEU3dOCH831w,['Cuban'],4,1457,0.68277204,1
E3CvO6bRu8Kp0RzDgcvkig,"['Latin American', 'Dominican']",3.5,252,0.686704636,1
LNVu-bQA_ASIcWJlClgz-Q,"['Mediterranean', 'Tapas Bars', 'Bars']",3.5,186,0.656462729,1
Qj5Wvq6jufSFgJd4dDb_Sg,"['Spanish', 'Hookah Bars', 'Seafood']",3,405,0.68277204,1
TAANt0fPbfHqVP5LyMBioA,"['Mediterranean', 'Fondue', 'Tapas Bars']",4,521,0.68277204,1
iBm8YTqNwrddsxWdqLPK-A,"['Venezuelan', 'Bars']",4,2512,0.68277204,1
Pn_KLz8cue1P0AWQgFw1Zg,"['Dominican', 'Puerto Rican']",4,164,0.611376762,1
efxcTuq9Web2AWehfmYMQw,['Cuban'],4,568,0.68277204,1
ucmwboeLLt12_8fg1ulquw,"['Cuban', 'Dominican', 'Puerto Rican']",4.5,143,0.611376762,1
tmbW6_dJs5-UXhvROO093Q,"['Spanish', 'Tapas Bars', 'Wine Bars']",4.5,529,0.68277204,1
dblEevwbNXl56I4L6TULGg,"['Spanish', 'Tapas Bars', 'Wine Bars']",3.5,168,0.611376762,1
0vdgqmIt6e0suBu2g-M1UQ,"['Wine Bars', 'Tapas Bars']",3.5,413,0.68277204,1
egQkevpRi3g-iKrYIlBpGQ,"['French', 'Basque']",4,303,0.642251194,1
NIRIpvQRp4uF-wY_JfJF0A,"['Basque', 'Tapas/Small Plates']",3.5,326,0.642251194,1
fb1f50Ogucihr-Cx_T1q5A,"['Spanish', 'Seafood', 'Tapas Bars']",4,345,0.642251194,1
_FhKGcCbiYgtkXcCiwTAiA,"['Tapas/Small Plates', 'Izakaya']",4,704,0.68277204,1
g-q-kRxdn2zh2oWOY-jKTQ,"['Wine Bars', 'Tapas/Small Plates', 'Cocktail Bars']",4,163,0.611376762,1
Sj3JYCbaEFrAqUzRrenQbg,"['Peruvian', 'Cocktail Bars', 'Tapas Bars']",4.5,492,0.68277204,1
al9HKZ3kCJipAJW4uxzj4A,"['Cuban', 'Latin American']",4,1978,0.68277204,1
avBY-xnfy4_pXCNc6EFHpg,"['Venues & Event Spaces', 'Spanish', 'Tapas Bars']",4,316,0.642251194,1
dDmK_8LTgjcje8iuP6AMGA,['Cuban'],4,406,0.68277204,1
aJqjC4uAo6vhOpsVNCiMDA,"['Brazilian', 'Latin American', 'Breakfast & Brunch']",4.5,379,0.68277204,1
mlJpfJMCS_bFnR5cWX6DTg,"['Sushi Bars', 'Japanese', 'Tapas/Small Plates']",4,209,0.686704636,1
B8uEWQoTILlTNajCmJVOcQ,"['Mediterranean', 'Tapas/Small Plates', 'Breakfast & Brunch']",4,549,0.68277204,1
4axlhxyN2bKuRWfnY2IhuQ,['Latin American'],4,606,0.68277204,1
LeF5JrQrqXlVCYVfmev9Yw,"['Cuban', 'Bars', 'Seafood']",4,410,0.68277204,1
klAhw3xLQi9GF1tf_HnS7w,"['Tapas Bars', 'Sushi Bars', 'Izakaya']",4,2009,0.68277204,1
ETgJqJHV7BW6pIr9Ox74sA,"['French', 'Wine Bars']",4.5,2408,0.68277204,1
kEC66zgpguVsizQeCAJoCg,"['Cuban', 'Cocktail Bars']",4.5,241,0.686704636,1
XJ8mq5IE2LQ0AYq574KAIw,"['Cuban', 'Caribbean', 'Latin American']",4,254,0.686704636,1
odX0anvOSQ_X4SXdoqJFNQ,"['Seafood', 'Latin American', 'Wine Bars']",4,381,0.68277204,1
hcF1k2mPULZl-l7EgutN8g,"['Cuban', 'Latin American']",3.5,341,0.642251194,1
hJrZIHNRVUuC_PXAORxj9g,"['Cuban', 'Brazilian', 'Breakfast & Brunch']",4,885,0.68277204,1
_uln4MCsceNH4dCQNoALNQ,"['Venezuelan', 'Spanish', 'Caterers']",4,847,0.68277204,1
ukOsBKML_Ph_hSyxv3gNlA,"['Bars', 'Latin American', 'Cuban']",4,293,0.642251194,1
iNA1ljXvsX8R11NuY6GSMw,['Cuban'],4.5,270,0.686704636,1
2L20kuwaYbxza7EHbDuIYA,"['Cuban', 'Latin American']",3.5,267,0.686704636,1
GSaBi8jPsuQFa7YwYlihjA,['Spanish'],4,334,0.642251194,1
Ludz8x0jwOc7tdflk7f0GA,"['Cuban', 'Sandwiches']",3,159,0.611376762,1
oBmL0jr575wzszVGdqfVoA,"['Bars', 'Latin American']",3.5,169,0.611376762,1
kgXNbPJcumyJ8LS83Hez8g,"['Cuban', 'Sandwiches']",3.5,412,0.68277204,1
J8UMXWNYrn7_D0KXZN1Hrg,"['Wine Bars', 'Tapas Bars']",3.5,239,0.686704636,1
7zjeUx9aWRGpJmiOuk45zw,"['Cuban', 'Bars', 'Latin American']",4,925,0.68277204,1
DLRbxg74oWNPQJdbSkTDxQ,"['Italian', 'Breakfast & Brunch', 'Tapas Bars']",3.5,183,0.656462729,1
XghOzJn16M-nvaKMOdC5og,"['Tapas/Small Plates', 'Lounges', 'Cocktail Bars']",4,1373,0.68277204,1
AC6vUyOGt8WliqswigZlzQ,"['Breakfast & Brunch', 'Colombian']",3.5,238,0.686704636,1
yFkFipB0xe7PA-M4UO3Z5A,"['Venezuelan', 'Gluten-Free']",4,192,0.656462729,1
LvzN8TrUGJRj_UkJV0cAtQ,['Empanadas'],4,2214,0.68277204,1
HnXmp1M7oNTJ9JzzVOQgBw,"['Latin American', 'Puerto Rican']",4,702,0.68277204,1
LOqo5ftcUbWm4Xn-KgqhnQ,"['Colombian', 'Spanish']",3.5,158,0.611376762,1
5YV3zSR18X4Ja6d-TOEtyA,"['Wine Bars', 'American (Traditional)', 'Breakfast & Brunch']",4.5,146,0.611376762,1
53zd9Zi8EKMpLd6OXNm8Mw,"['Brazilian', 'Latin American', 'Steakhouses']",4,228,0.686704636,1
Om6KGbN524K6pu9IkPT0Rg,"['Bars', 'American (New)', 'Spanish']",4,165,0.611376762,1
XpgquUrYWa-URbgi-3pykg,"['Venezuelan', 'Sandwiches']",4,343,0.642251194,1
Vbtj1T-ygpQoVY1IaqJdkw,"['Spanish', 'Basque', 'Tapas Bars']",4,632,0.68277204,1
MA1QPFSYddVq_KzEldpcRg,"['Wine Bars', 'Tapas/Small Plates', 'Italian']",3.5,642,0.68277204,1
e_EQojNWskn_hFbKA_UZ-Q,"['Argentine', 'Steakhouses', 'Wine Bars']",4.5,208,0.686704636,1
t3WXZ8U6espLzY5YQ1Ocsg,"['Wine Bars', 'Tapas/Small Plates']",4,182,0.656462729,1
yFnBjAGmSVB9R3DgdNF9fw,"['Spanish', 'Seafood', 'Steakhouses']",3,166,0.611376762,1
Fwu9oBE8wEjh0cxxzuY2_w,"['Latin American', 'Tapas Bars', 'Cuban']",3.5,286,0.642251194,1
4-kYGYagcUzQkZuih8v-SA,['Cuban'],4.5,174,0.656462729,1
wRB5UDy1rhal-14brCUc0Q,"['Puerto Rican', 'Sports Bars']",3.5,170,0.611376762,1
fhSV2h8d43dwMG65WD8uig,['Cuban'],3.5,154,0.611376762,1
xZ96vaoL-cQjfotmUKtjJQ,"['Korean', 'Gastropubs', 'Tapas/Small Plates']",4.5,1357,0.68277204,1
8QnDeEDw4PUTxjsfflrrwg,['Cuban'],4,829,0.68277204,1
Uut2fBy53XdIgx1rLWdQeg,"['Latin American', 'Empanadas', 'Breakfast & Brunch']",4,580,0.68277204,1
yrXECkTezsI0Twgalc7M-A,"['Food Stands', 'Latin American']",4.5,299,0.642251194,1
p0zj5z71v_LJE-dV1ZGbcg,"['Cuban', 'Latin American', 'Asian Fusion']",3.5,220,0.686704636,1
J6EsXebZbacSOoIjpQRocQ,"['Peruvian', 'Cocktail Bars']",4,352,0.68277204,1
fp8X7ERa-0Ot_QD36I4ghw,"['Mediterranean', 'Wine Bars']",4,217,0.686704636,1
HApdNNztx8Q7VF_9vkoAUA,['Cuban'],3.5,861,0.68277204,1
UKDOoYu_g1HYBvs5TpdG6w,['Cuban'],4,447,0.68277204,1
Tt9Mkrgd5Zj_ZJEeU0L7Gg,"['American (New)', 'Wine Bars']",3.5,424,0.68277204,1
SyBFnqsPEge00N0_bHs2fQ,"['Cuban', 'Latin American', 'Steakhouses']",3.5,377,0.68277204,1
6dSiCqC9x51PZRMOvdQTpA,"['Seafood', 'Wine Bars', 'Tapas/Small Plates']",4,801,0.68277204,1
X2mfQ5SOE5eMuUzPrI_pwA,"['Brazilian', 'Latin American', 'Bars']",3.5,674,0.68277204,1
G6mFQxCCmpoHGlGNz4T2Ug,['Spanish'],4,205,0.686704636,1
2F8_E_AU9CK0aiEOfBP1FA,"['Latin American', 'Cocktail Bars', 'Tapas/Small Plates']",3,362,0.68277204,1
zekbMn7KWtzxTFLtfEqb1w,['Cuban'],4.5,737,0.68277204,1
Z6te3r2X6EoB1HXF4XmctQ,"['Wine Bars', 'Beer Bar', 'Cocktail Bars']",4.5,213,0.686704636,1
jmLuDeuW89jC1tERmq2bhg,"['Spanish', 'Seafood']",4,206,0.686704636,1
8KH_gonWVbrqkPgSVD1fpQ,"['Latin American', 'Peruvian', 'Cocktail Bars']",3.5,344,0.642251194,1
VISwpz_sdcgN04k1SuC0yw,"['Cuban', 'Sandwiches']",3.5,290,0.642251194,1
Sq_rG-TCyxnajp6jae89SA,"['Tapas Bars', 'Spanish', 'Cocktail Bars']",4,244,0.686704636,1
Hh9glEE_xDYT_pPUsRPXlA,"['Latin American', 'Breakfast & Brunch', 'Lounges']",4,2775,0.68277204,1
wTCR-EUTLX4UoPUPdxWVJg,['Latin American'],4,768,0.68277204,1
L5MrjGhBqQkwlguY0ilxqA,"['Tapas Bars', 'Italian']",4.5,360,0.68277204,1
31XD1NbLOoZ-cclsfdf97Q,"['Latin American', 'Dominican']",4,155,0.611376762,1
2E2f5H4SltGyD8ciTu8AKg,"['Steakhouses', 'Peruvian', 'Seafood']",4,769,0.68277204,1
tW8a8-MX_lVoshmKRLUuHQ,['Venezuelan'],4,789,0.68277204,1
BEnhDZrulF_-2Fl-nleWag,"['Latin American', 'Dominican']",4.5,146,0.611376762,1
5qaf_dwsqXo2ne9SkLyDhQ,"['Latin American', 'Beer Bar', 'Cocktail Bars']",3.5,378,0.68277204,1
bVoMSENCVORvxeEVwkh7AA,"['Cuban', 'Bars']",4,478,0.68277204,1
McJlk6ywvzcolSd0YElROQ,"['Cuban', 'Bars']",3.5,187,0.656462729,1
4fKYXE90bvuAyY_DvC2LOg,['Cuban'],3.5,272,0.686704636,1
96svxj2NIOrba2fBMZAqOQ,"['Gluten-Free', 'Colombian']",4,2045,0.68277204,1
e_2o3neKJ5vwDXKd70XLBg,"['Italian', 'Spanish', 'American (New)']",4,190,0.656462729,1
mqzRBbxys-OCzXK5QCG33Q,"['American (New)', 'Lounges', 'Tapas Bars']",3,500,0.68277204,1
LI6r2gaOFSZE93BKx8ULUQ,"['Puerto Rican', 'Latin American']",4,161,0.611376762,1
yjAhpQ8eNM9X8FdAPXTiTA,"['Spanish', 'Empanadas', 'Chicken Shop']",4,198,0.686704636,1
2IHGMQVQ7zmb89WyiiH1AQ,"['Latin American', 'Asian Fusion']",3.5,901,0.68277204,1
hDgpiXE5_d4Is1sJ5kUBQg,"['Wine Bars', 'American (New)', 'Venues & Event Spaces']",4,722,0.68277204,1
8oWkHl9tITphtI7KY4kT0w,"['French', 'Wine Bars', 'Breakfast & Brunch']",4,275,0.686704636,1
76B7-T4f1EdsQsoI0NM9Wg,"['Spanish', 'Tapas Bars', 'Bars']",4,468,0.68277204,1
srhEv1OqoK9W5JRdiMWDyw,"['Wine Bars', 'Desserts', 'Mediterranean']",4,1473,0.68277204,1
4G3kky54YzD3jm5OVxD7Kg,"['Latin American', 'Peruvian']",4.5,149,0.611376762,1
CLYgWtV0g0t96I2PMysfrA,"['Cuban', 'Sandwiches']",3.5,272,0.686704636,1
yJbUy3tzkL46BtrH0Ff0Tw,"['Chicken Shop', 'Colombian']",3.5,219,0.686704636,1
6CaGhpvNWMazJZL1v_JkCA,"['Tapas Bars', 'Wine Bars', 'Breakfast & Brunch']",4.5,198,0.686704636,1
